labels,filepaths
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\9\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\9\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\10\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\10\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\11\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\11\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\12\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\12\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\13\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\13\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\14\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\14\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\15\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\15\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\16\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\16\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\17\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\17\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\18\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\18\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\19\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\19\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\20\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\20\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\21\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\21\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\22\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\22\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\23\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\23\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\24\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\24\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\25\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\25\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\26\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\26\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\27\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\27\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\28\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\28\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\29\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\29\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\30\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\30\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\31\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\31\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\32\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\32\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\33\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\33\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\34\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\34\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\35\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\35\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\36\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\36\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\37\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\37\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\38\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\38\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\39\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\39\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\40\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\40\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\41\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\41\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\42\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\42\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\43\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\43\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\44\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\44\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\45\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\45\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\46\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\46\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\47\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\47\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\48\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\48\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\49\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus scirpaceus_Eurasian Reed Warbler+Saltator grossus_Slate-colored Grosbeak\49\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\0\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\0\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\1\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\1\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\2\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\2\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\3\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\3\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\4\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\4\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\5\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\5\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\6\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\6\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\7\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\7\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\8\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\8\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\9\separation\0.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\9\separation\1.wav
Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow,Aegithalos caudatus_Long-tailed Tit+Amphispiza bilineata_Black-throated Sparrow\10\separation\0.wav
